circuit,protocol,iters,train_size,test_size,pval,data_time,d_tree_time,bias_sharing,bias_and,accidental_secret,accidental_gate
adder_4.txt,gmw,128,512,256,1.0,3.35,1.47,1,0,0,0
adder_4.txt,gmw,128,512,256,1.0,3.25,1.56,1,0,0,0
adder_4.txt,gmw,64,128,64,0.9999999999982941,0.51,0.8,2,0,0,0
adder_4.txt,gmw,64,128,64,0.9999999999982983,0.52,1.02,2,0,0,0
adder_4.txt,gmw,64,128,64,0.9999999999981232,0.52,0.8,2,0,0,0
adder_4.txt,gmw,64,256,128,0.9999999999982876,1.01,0.84,2,0,0,0
adder_4.txt,gmw,64,256,128,0.999999999998283,0.93,0.87,2,0,0,0
adder_4.txt,gmw,64,256,128,0.9999999999982861,0.99,0.92,2,0,0,0
adder_4.txt,gmw,64,512,256,0.9999999999982822,1.9,1.07,2,0,0,0
adder_4.txt,gmw,64,512,256,0.9999999999982819,1.8,1.09,2,0,0,0
adder_4.txt,gmw,64,512,256,0.9999999999982822,1.84,1.07,2,0,0,0
adder_4.txt,gmw,128,128,64,1.0,0.97,1.07,2,0,0,0
adder_4.txt,gmw,128,128,64,1.0,0.93,1.09,2,0,0,0
adder_4.txt,gmw,128,128,64,1.0,0.97,1.11,2,0,0,0
adder_4.txt,gmw,128,256,128,1.0,1.84,1.25,2,0,0,0
adder_4.txt,gmw,128,256,128,1.0,1.81,1.21,2,0,0,0
adder_4.txt,gmw,128,256,128,1.0,1.73,1.29,2,0,0,0
adder_4.txt,gmw,128,512,256,1.0,3.66,1.53,2,0,0,0
adder_4.txt,gmw,128,512,256,1.0,3.66,1.67,2,0,0,0
adder_4.txt,gmw,128,512,256,1.0,3.34,1.54,2,0,0,0
adder_4.txt,gmw,64,128,64,0.9999999999983061,0.61,0.79,3,0,0,0
adder_4.txt,gmw,64,128,64,0.999999999998288,0.61,0.81,3,0,0,0
adder_4.txt,gmw,64,128,64,0.9999999999982914,0.62,0.78,3,0,0,0
adder_4.txt,gmw,64,256,128,0.9999999999982855,1.12,0.89,3,0,0,0
adder_4.txt,gmw,64,256,128,0.9999999999982845,1.06,0.89,3,0,0,0
adder_4.txt,gmw,64,256,128,0.9999999999982869,1.14,0.87,3,0,0,0
adder_4.txt,gmw,64,512,256,0.9999999999982876,2.0,1.14,3,0,0,0
adder_4.txt,gmw,64,512,256,0.9999999999982828,2.13,1.05,3,0,0,0
adder_4.txt,gmw,64,512,256,0.9999999999982826,2.09,1.13,3,0,0,0
adder_4.txt,gmw,128,128,64,1.0,1.17,1.06,3,0,0,0
adder_4.txt,gmw,128,128,64,1.0,1.13,1.47,3,0,0,0
adder_4.txt,gmw,128,128,64,1.0,1.06,1.09,3,0,0,0
adder_4.txt,gmw,128,256,128,1.0,2.08,1.36,3,0,0,0
adder_4.txt,gmw,128,256,128,1.0,2.19,1.23,3,0,0,0
adder_4.txt,gmw,128,256,128,1.0,2.08,1.32,3,0,0,0
adder_4.txt,gmw,128,512,256,1.0,4.1,1.7,3,0,0,0
adder_4.txt,gmw,128,512,256,1.0,4.09,1.61,3,0,0,0
adder_4.txt,gmw,128,512,256,1.0,4.2,1.69,3,0,0,0
adder_4.txt,gmw,64,128,64,0.9999999999982002,0.46,0.74,0,1,0,0
adder_4.txt,gmw,64,128,64,0.9999999999982945,0.45,0.79,0,1,0,0
adder_4.txt,gmw,64,128,64,0.9999999999982857,0.46,0.75,0,1,0,0
adder_4.txt,gmw,64,256,128,0.9999999999982853,0.89,0.81,0,1,0,0
adder_4.txt,gmw,64,256,128,0.9999999999982836,0.86,0.85,0,1,0,0
adder_4.txt,gmw,64,256,128,0.9999999999982824,0.87,0.83,0,1,0,0
adder_4.txt,gmw,64,512,256,0.9999999999982803,1.5,0.98,0,1,0,0
adder_4.txt,gmw,64,512,256,0.9999999999982828,1.57,0.96,0,1,0,0
adder_4.txt,gmw,64,512,256,0.9999999999982817,1.5,0.96,0,1,0,0
adder_4.txt,gmw,128,128,64,1.0,0.87,1.09,0,1,0,0
adder_4.txt,gmw,128,128,64,1.0,0.87,1.08,0,1,0,0
adder_4.txt,gmw,128,128,64,1.0,0.86,1.11,0,1,0,0
adder_4.txt,gmw,128,256,128,1.0,1.65,1.25,0,1,0,0
adder_4.txt,gmw,128,256,128,1.0,1.51,1.19,0,1,0,0
adder_4.txt,gmw,128,256,128,1.0,1.64,1.14,0,1,0,0
adder_4.txt,gmw,128,512,256,1.0,2.87,1.46,0,1,0,0
adder_4.txt,gmw,128,512,256,1.0,2.87,1.5,0,1,0,0
adder_4.txt,gmw,128,512,256,1.0,3.14,1.45,0,1,0,0
adder_4.txt,gmw,64,128,64,0.9999999999680762,0.5,0.81,0,2,0,0
adder_4.txt,gmw,64,128,64,0.999999999987333,0.49,0.76,0,2,0,0
adder_4.txt,gmw,64,128,64,0.9999999999916158,0.46,0.81,0,2,0,0
adder_4.txt,gmw,64,256,128,0.9999999999980251,0.9,0.85,0,2,0,0
adder_4.txt,gmw,64,256,128,0.9999999999982822,0.91,0.82,0,2,0,0
adder_4.txt,gmw,64,256,128,0.9999999999974377,0.87,0.85,0,2,0,0
adder_4.txt,gmw,64,512,256,0.9999999999982822,1.52,0.94,0,2,0,0
adder_4.txt,gmw,64,512,256,0.9999999999981117,1.63,0.97,0,2,0,0
adder_4.txt,gmw,64,512,256,0.9999999999982828,1.6,0.96,0,2,0,0
adder_4.txt,gmw,128,128,64,1.0,0.83,1.09,0,2,0,0
adder_4.txt,gmw,128,128,64,1.0,0.89,1.02,0,2,0,0
adder_4.txt,gmw,128,128,64,1.0,0.88,1.1,0,2,0,0
adder_4.txt,gmw,128,256,128,1.0,1.68,1.17,0,2,0,0
adder_4.txt,gmw,128,256,128,1.0,1.61,1.24,0,2,0,0
adder_4.txt,gmw,128,256,128,1.0,1.62,1.23,0,2,0,0
adder_4.txt,gmw,128,512,256,1.0,3.08,1.43,0,2,0,0
adder_4.txt,gmw,128,512,256,1.0,3.04,1.46,0,2,0,0
adder_4.txt,gmw,128,512,256,1.0,2.9,1.34,0,2,0,0
adder_4.txt,gmw,64,128,64,0.9993557246091278,0.49,0.76,0,3,0,0
adder_4.txt,gmw,64,128,64,0.999998310682343,0.48,0.74,0,3,0,0
adder_4.txt,gmw,64,128,64,0.999924508191621,0.48,0.78,0,3,0,0
adder_4.txt,gmw,64,256,128,0.9999999968669773,0.89,0.85,0,3,0,0
adder_4.txt,gmw,64,256,128,0.9999999985955714,0.91,0.87,0,3,0,0
adder_4.txt,gmw,64,256,128,0.9999999990500085,0.91,0.8,0,3,0,0
adder_4.txt,gmw,64,512,256,0.9999999999755367,1.63,0.95,0,3,0,0
adder_4.txt,gmw,64,512,256,0.9999999999966734,1.63,1.28,0,3,0,0
adder_4.txt,gmw,64,512,256,0.9999999999956981,1.63,0.96,0,3,0,0
adder_4.txt,gmw,128,128,64,0.9999999998937419,0.83,1.45,0,3,0,0
adder_4.txt,gmw,128,128,64,0.9999998873363013,0.89,1.03,0,3,0,0
adder_4.txt,gmw,128,128,64,0.9999979707635298,0.83,1.03,0,3,0,0
adder_4.txt,gmw,128,256,128,1.0,2.23,1.58,0,3,0,0
adder_4.txt,gmw,128,256,128,0.9999999999999999,1.73,1.11,0,3,0,0
adder_4.txt,gmw,128,256,128,1.0,1.6,1.15,0,3,0,0
adder_4.txt,gmw,128,512,256,1.0,3.15,1.36,0,3,0,0
adder_4.txt,gmw,128,512,256,1.0,3.15,1.36,0,3,0,0
adder_4.txt,gmw,128,512,256,1.0,3.14,1.36,0,3,0,0
adder_4.txt,gmw,64,128,64,0.9999999999961977,0.45,0.77,0,0,1,0
adder_4.txt,gmw,64,128,64,0.9999999999958449,0.47,0.74,0,0,1,0
adder_4.txt,gmw,64,128,64,0.9999999999982041,0.45,0.8,0,0,1,0
adder_4.txt,gmw,64,256,128,0.999999999998283,0.87,0.89,0,0,1,0
adder_4.txt,gmw,64,256,128,0.9999999999982859,0.84,0.84,0,0,1,0
adder_4.txt,gmw,64,256,128,0.9999999999982838,0.89,0.84,0,0,1,0
adder_4.txt,gmw,64,512,256,0.9999999999982826,1.51,1.04,0,0,1,0
adder_4.txt,gmw,64,512,256,0.9999999999982805,1.65,0.96,0,0,1,0
adder_4.txt,gmw,64,512,256,0.9999999999982853,1.64,0.97,0,0,1,0
adder_4.txt,gmw,128,128,64,1.0,0.82,1.02,0,0,1,0
adder_4.txt,gmw,128,128,64,1.0,0.83,1.12,0,0,1,0
adder_4.txt,gmw,128,128,64,1.0,0.91,1.1,0,0,1,0
adder_4.txt,gmw,128,256,128,1.0,1.52,1.21,0,0,1,0
adder_4.txt,gmw,128,256,128,1.0,1.61,1.16,0,0,1,0
adder_4.txt,gmw,128,256,128,1.0,1.51,1.21,0,0,1,0
adder_4.txt,gmw,128,512,256,1.0,3.06,1.5,0,0,1,0
adder_4.txt,gmw,128,512,256,1.0,3.05,1.57,0,0,1,0
adder_4.txt,gmw,128,512,256,1.0,3.06,2.06,0,0,1,0
adder_4.txt,gmw,64,128,64,0.9358352243290659,0.45,0.78,0,0,2,0
adder_4.txt,gmw,64,128,64,0.8914533116127795,0.47,0.73,0,0,2,0
adder_4.txt,gmw,64,128,64,0.5802527623925496,0.45,0.73,0,0,2,0
adder_4.txt,gmw,64,256,128,0.9999999999982059,0.83,0.82,0,0,2,0
adder_4.txt,gmw,64,256,128,0.999999999998284,0.88,0.83,0,0,2,0
adder_4.txt,gmw,64,256,128,0.9999999999970998,0.88,0.8,0,0,2,0
adder_4.txt,gmw,64,512,256,0.9999999999982814,1.53,0.92,0,0,2,0
adder_4.txt,gmw,64,512,256,0.9999999999982849,1.61,0.96,0,0,2,0
adder_4.txt,gmw,64,512,256,0.999999999998284,1.63,0.99,0,0,2,0
adder_4.txt,gmw,128,128,64,0.9999905621306213,0.84,1.39,0,0,2,0
adder_4.txt,gmw,128,128,64,0.9999909659043547,0.83,1.03,0,0,2,0
adder_4.txt,gmw,128,128,64,0.9999978549883357,0.88,1.1,0,0,2,0
adder_4.txt,gmw,128,256,128,1.0,1.69,1.16,0,0,2,0
adder_4.txt,gmw,128,256,128,1.0,1.62,1.23,0,0,2,0
adder_4.txt,gmw,128,256,128,1.0,1.66,1.12,0,0,2,0
adder_4.txt,gmw,128,512,256,1.0,2.91,1.94,0,0,2,0
adder_4.txt,gmw,128,512,256,1.0,3.19,1.44,0,0,2,0
adder_4.txt,gmw,128,512,256,1.0,3.17,1.48,0,0,2,0
adder_4.txt,gmw,64,128,64,4.785872763423965e-08,0.45,0.73,0,0,3,0
adder_4.txt,gmw,64,128,64,4.642492136148196e-10,0.5,0.73,0,0,3,0
adder_4.txt,gmw,64,128,64,6.215904382575544e-11,0.46,0.79,0,0,3,0
adder_4.txt,gmw,64,256,128,0.9999996970530103,0.91,0.84,0,0,3,0
adder_4.txt,gmw,64,256,128,0.999994487715686,0.88,0.81,0,0,3,0
adder_4.txt,gmw,64,256,128,0.9999997007068249,0.88,0.79,0,0,3,0
adder_4.txt,gmw,64,512,256,0.9999999999982954,1.54,1.04,0,0,3,0
adder_4.txt,gmw,64,512,256,0.9999999999982874,1.54,0.97,0,0,3,0
adder_4.txt,gmw,64,512,256,0.9999999999982843,1.64,0.89,0,0,3,0
adder_4.txt,gmw,128,128,64,1.5182464229489276e-18,0.88,0.98,0,0,3,0
adder_4.txt,gmw,128,128,64,1.9167971649932085e-14,0.91,1.09,0,0,3,0
adder_4.txt,gmw,128,128,64,2.520408373284242e-13,0.87,1.45,0,0,3,0
adder_4.txt,gmw,128,256,128,0.9999999999993959,1.54,1.14,0,0,3,0
adder_4.txt,gmw,128,256,128,0.9999999999994271,1.54,1.09,0,0,3,0
adder_4.txt,gmw,128,256,128,0.9999999999999798,1.65,1.09,0,0,3,0
adder_4.txt,gmw,128,512,256,1.0,3.16,1.43,0,0,3,0
adder_4.txt,gmw,128,512,256,1.0,3.27,1.38,0,0,3,0
adder_4.txt,gmw,128,512,256,1.0,3.1,1.91,0,0,3,0
adder_4.txt,gmw,64,128,64,0.999999999998288,0.48,0.8,0,0,0,1
adder_4.txt,gmw,64,128,64,0.9999999999982857,0.48,0.79,0,0,0,1
adder_4.txt,gmw,64,128,64,0.9999999999982907,0.47,0.82,0,0,0,1
adder_4.txt,gmw,64,256,128,0.9999999999982874,0.89,0.88,0,0,0,1
adder_4.txt,gmw,64,256,128,0.999999999998283,0.86,0.89,0,0,0,1
adder_4.txt,gmw,64,256,128,0.9999999999982857,0.87,0.9,0,0,0,1
adder_4.txt,gmw,64,512,256,0.9999999999982798,1.5,1.0,0,0,0,1
adder_4.txt,gmw,64,512,256,0.99999999999828,1.51,1.0,0,0,0,1
adder_4.txt,gmw,64,512,256,0.9999999999982807,1.52,1.05,0,0,0,1
adder_4.txt,gmw,128,128,64,1.0,0.83,1.04,0,0,0,1
adder_4.txt,gmw,128,128,64,1.0,0.87,1.5,0,0,0,1
adder_4.txt,gmw,128,128,64,1.0,0.9,1.04,0,0,0,1
adder_4.txt,gmw,128,256,128,1.0,1.66,1.32,0,0,0,1
adder_4.txt,gmw,128,256,128,1.0,1.59,1.31,0,0,0,1
adder_4.txt,gmw,128,256,128,1.0,1.65,1.27,0,0,0,1
adder_4.txt,gmw,128,512,256,1.0,2.89,1.62,0,0,0,1
adder_4.txt,gmw,128,512,256,1.0,3.04,1.59,0,0,0,1
adder_4.txt,gmw,128,512,256,1.0,3.05,1.58,0,0,0,1
adder_4.txt,gmw,64,128,64,0.9999999999982888,0.47,0.78,0,0,0,2
adder_4.txt,gmw,64,128,64,0.9999999999982838,0.49,0.76,0,0,0,2
adder_4.txt,gmw,64,128,64,0.9999999999982895,0.49,0.75,0,0,0,2
adder_4.txt,gmw,64,256,128,0.9999999999982822,0.84,0.84,0,0,0,2
adder_4.txt,gmw,64,256,128,0.9999999999982807,0.84,0.92,0,0,0,2
adder_4.txt,gmw,64,256,128,0.9999999999982845,0.92,0.84,0,0,0,2
adder_4.txt,gmw,64,512,256,0.9999999999982807,1.62,1.09,0,0,0,2
adder_4.txt,gmw,64,512,256,0.9999999999982803,1.68,0.99,0,0,0,2
adder_4.txt,gmw,64,512,256,0.9999999999982803,1.52,1.09,0,0,0,2
adder_4.txt,gmw,128,128,64,1.0,0.84,1.11,0,0,0,2
adder_4.txt,gmw,128,128,64,1.0,0.89,1.07,0,0,0,2
adder_4.txt,gmw,128,128,64,1.0,0.88,1.12,0,0,0,2
adder_4.txt,gmw,128,256,128,1.0,1.62,1.69,0,0,0,2
adder_4.txt,gmw,128,256,128,1.0,1.53,1.28,0,0,0,2
adder_4.txt,gmw,128,256,128,1.0,1.53,1.32,0,0,0,2
adder_4.txt,gmw,128,512,256,1.0,3.2,1.61,0,0,0,2
adder_4.txt,gmw,128,512,256,1.0,3.05,1.59,0,0,0,2
adder_4.txt,gmw,128,512,256,1.0,3.05,1.57,0,0,0,2
adder_4.txt,gmw,64,128,64,0.9999999999982864,0.5,1.03,0,0,0,3
adder_4.txt,gmw,64,128,64,0.9999999999982904,0.48,0.82,0,0,0,3
adder_4.txt,gmw,64,128,64,0.9999999999982947,0.49,0.76,0,0,0,3
adder_4.txt,gmw,64,256,128,0.9999999999982849,0.9,0.84,0,0,0,3
adder_4.txt,gmw,64,256,128,0.9999999999982838,0.83,0.92,0,0,0,3
adder_4.txt,gmw,64,256,128,0.9999999999982838,0.88,0.87,0,0,0,3
adder_4.txt,gmw,64,512,256,0.9999999999982803,1.54,1.0,0,0,0,3
adder_4.txt,gmw,64,512,256,0.9999999999982819,1.54,1.38,0,0,0,3
adder_4.txt,gmw,64,512,256,0.9999999999982798,1.61,1.0,0,0,0,3
adder_4.txt,gmw,128,128,64,1.0,0.94,1.07,0,0,0,3
adder_4.txt,gmw,128,128,64,1.0,0.9,1.11,0,0,0,3
adder_4.txt,gmw,128,128,64,1.0,0.88,1.07,0,0,0,3
adder_4.txt,gmw,128,256,128,1.0,1.61,1.24,0,0,0,3
adder_4.txt,gmw,128,256,128,1.0,1.68,1.28,0,0,0,3
adder_4.txt,gmw,128,256,128,1.0,1.6,1.28,0,0,0,3
adder_4.txt,gmw,128,512,256,1.0,3.08,1.6,0,0,0,3
adder_4.txt,gmw,128,512,256,1.0,3.11,1.57,0,0,0,3
adder_4.txt,gmw,128,512,256,1.0,2.95,1.59,0,0,0,3
